"City","quadrat","species","count","TraitName","value"
"Toronto",1,"Phalaris arundinacea",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.0243683786937
"Toronto",1,"Phalaris arundinacea",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.6053770412143
"Toronto",1,"Phalaris arundinacea",4,"Plant biomass and allometry: Seed number per plant",3000
"Toronto",1,"Phalaris arundinacea",4,"Plant height generative",1.2618
"Toronto",1,"Phalaris arundinacea",4,"Plant height vegetative",1.33555555555556
"Toronto",1,"Phalaris arundinacea",4,"Root/shoot ratio",2.29577464788732
"Toronto",1,"Phalaris arundinacea",4,"Stem diameter",0.003108
"Toronto",1,"Phalaris canariensis",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.892
"Toronto",1,"Phalaris canariensis",1,"Leaf thickness",0.1
"Toronto",1,"Phalaris canariensis",1,"Plant biomass and allometry: Seed number per plant",770.636363636364
"Toronto",1,"Phalaris canariensis",1,"Plant height generative",0.705625
"Toronto",1,"Phalaris canariensis",1,"Plant height vegetative",0.550454545454545
"Toronto",1,"Phaseolus vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.378
"Toronto",1,"Phaseolus vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.378
"Toronto",1,"Phaseolus vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",25.5513558223236
"Toronto",1,"Phaseolus vulgaris",1,"Plant biomass and allometry: Seed number per plant",18.375
"Toronto",1,"Phaseolus vulgaris",1,"Plant height generative",0.9475
"Toronto",1,"Phaseolus vulgaris",1,"Plant height vegetative",0.87
"Toronto",1,"Phaseolus vulgaris",1,"Stem diameter",0.00320833333333333
"Toronto",1,"Phleum pratense",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.9490794577352
"Toronto",1,"Phleum pratense",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",24.3595494277901
"Toronto",1,"Phleum pratense",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.1982919186003
"Toronto",1,"Phleum pratense",2,"Leaf thickness",0.120857142857143
"Toronto",1,"Phleum pratense",2,"Plant height generative",0.3734
"Toronto",1,"Phleum pratense",2,"Plant height vegetative",0.669722814498934
"Toronto",1,"Phleum pratense",2,"Root/shoot ratio",1.9448275862069
"Toronto",1,"Phleum pratense",2,"Seed number per inflorescence (total, fertile, infertile)",767.75
"Toronto",1,"Phleum pratense",2,"Stem diameter",0.002638
"Toronto",1,"Phlox paniculata",2,"Plant height vegetative",0.8
"Toronto",1,"Phragmites australis",18,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",15.1601389682376
"Toronto",1,"Phragmites australis",18,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",12.3773153210369
"Toronto",1,"Phragmites australis",18,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.0894037777117
"Toronto",1,"Phragmites australis",18,"Leaf thickness",0.221851851851852
"Toronto",1,"Phragmites australis",18,"Plant biomass and allometry: Seed number per plant",1680
"Toronto",1,"Phragmites australis",18,"Plant height generative",2.5
"Toronto",1,"Phragmites australis",18,"Plant height vegetative",1.6549375
"Toronto",1,"Phragmites australis",18,"Root/shoot ratio",1.77272727272727
"Toronto",1,"Phragmites australis",18,"Seed number per inflorescence (total, fertile, infertile)",4.5
"Toronto",1,"Physocarpus opulifolius",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",24.3902439
"Toronto",1,"Physocarpus opulifolius",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.3902439022634
"Toronto",1,"Physocarpus opulifolius",2,"Leaf petiole length",2
"Toronto",1,"Physocarpus opulifolius",2,"Plant height generative",3
"Toronto",1,"Physocarpus opulifolius",2,"Plant height vegetative",2.86875
"Toronto",1,"Phytolacca americana",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",28.0525502318392
"Toronto",1,"Phytolacca americana",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",51.3038735544042
"Toronto",1,"Phytolacca americana",2,"Leaf petiole length",2.459655
"Toronto",1,"Phytolacca americana",2,"Leaf thickness",0.075
"Toronto",1,"Phytolacca americana",2,"Plant height vegetative",2.75
"Toronto",1,"Picea abies",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3.787570986
"Toronto",1,"Picea abies",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.6262174766814
"Toronto",1,"Picea abies",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6.05176057447339
"Toronto",1,"Picea abies",2,"Leaf thickness",0.584850308643333
"Toronto",1,"Picea abies",2,"Plant biomass and allometry: Seed number per plant",80374.5
"Toronto",1,"Picea abies",2,"Plant height generative",41
"Toronto",1,"Picea abies",2,"Plant height vegetative",15.003542295887
"Toronto",1,"Picea abies",2,"Root/shoot ratio",1.30839694386912
"Toronto",1,"Picea abies",2,"Stem diameter",0.158989417820482
"Toronto",1,"Picea glauca",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",9.0233028408693
"Toronto",1,"Picea glauca",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6.97360965962547
"Toronto",1,"Picea glauca",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.8775071872586
"Toronto",1,"Picea glauca",3,"Leaf thickness",1.01566666666667
"Toronto",1,"Picea glauca",3,"Plant height generative",21
"Toronto",1,"Picea glauca",3,"Plant height vegetative",3.9078
"Toronto",1,"Picea glauca",3,"Stem diameter",0.0661238396259542
"Toronto",1,"Pilosella caespitosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",32.4613222426667
"Toronto",1,"Pilosella piloselloides",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",27.95
"Toronto",1,"Pinus banksiana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.3459754628047
"Toronto",1,"Pinus banksiana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",5.26278430471241
"Toronto",1,"Pinus banksiana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",8.45068750934189
"Toronto",1,"Pinus banksiana",1,"Leaf petiole length",0
"Toronto",1,"Pinus banksiana",1,"Plant height generative",23.5
"Toronto",1,"Pinus banksiana",1,"Plant height vegetative",4.97154594594595
"Toronto",1,"Pinus banksiana",1,"Stem diameter",0.0950996824598753
"Toronto",1,"Pinus nigra",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",4.98860579333333
"Toronto",1,"Pinus nigra",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",4.5379602938888
"Toronto",1,"Pinus nigra",7,"Plant height generative",25
"Toronto",1,"Pinus nigra",7,"Plant height vegetative",35.3770810810811
"Toronto",1,"Pinus resinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",10.23
"Toronto",1,"Pinus resinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",1.95121951219512
"Toronto",1,"Pinus resinosa",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",7.70726943427987
"Toronto",1,"Pinus resinosa",1,"Plant height vegetative",28.3584666665
"Toronto",1,"Pinus resinosa",1,"Stem diameter",0.207180722891566
"Toronto",1,"Pinus strobus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.9854368144609
"Toronto",1,"Pinus strobus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",8.85981691594345
"Toronto",1,"Pinus strobus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",9.40716473487461
"Toronto",1,"Pinus strobus",10,"Plant height generative",28.8
"Toronto",1,"Pinus strobus",10,"Plant height vegetative",46.6805128205128
"Toronto",1,"Pinus strobus",10,"Stem diameter",0.389561008095238
"Toronto",1,"Pinus sylvestris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6.20566529008973
"Toronto",1,"Pinus sylvestris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",5.83837857533733
"Toronto",1,"Pinus sylvestris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",5.32669202294092
"Toronto",1,"Pinus sylvestris",5,"Leaf petiole length",0
"Toronto",1,"Pinus sylvestris",5,"Leaf thickness",1.33061810613935
"Toronto",1,"Pinus sylvestris",5,"Plant biomass and allometry: Seed number per plant",22353
"Toronto",1,"Pinus sylvestris",5,"Plant height generative",32.5
"Toronto",1,"Pinus sylvestris",5,"Plant height vegetative",12.1026285268432
"Toronto",1,"Pinus sylvestris",5,"Root/shoot ratio",0.340411977666667
"Toronto",1,"Pinus sylvestris",5,"Seed number per flower",33.5
"Toronto",1,"Pinus sylvestris",5,"Seed number per inflorescence (total, fertile, infertile)",40
"Toronto",1,"Pinus sylvestris",5,"Stem diameter",0.112055402045647
"Toronto",1,"Plantago lanceolata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.6164465917451
"Toronto",1,"Plantago lanceolata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.0951382717413
"Toronto",1,"Plantago lanceolata",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.0065465805807
"Toronto",1,"Plantago lanceolata",3,"Leaf thickness",0.272999542141811
"Toronto",1,"Plantago lanceolata",3,"Plant biomass and allometry: Seed number per plant",3112.14285714286
"Toronto",1,"Plantago lanceolata",3,"Plant height generative",0.4215
"Toronto",1,"Plantago lanceolata",3,"Plant height vegetative",0.173310648565016
"Toronto",1,"Plantago lanceolata",3,"Root/shoot ratio",0.713875963500928
"Toronto",1,"Plantago lanceolata",3,"Seed number per flower",3.75
"Toronto",1,"Plantago lanceolata",3,"Seed number per inflorescence (total, fertile, infertile)",22.84
"Toronto",1,"Plantago lanceolata",3,"Stem diameter",0.008856
"Toronto",1,"Plantago major",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.217534324412
"Toronto",1,"Plantago major",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",23.9263961482449
"Toronto",1,"Plantago major",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.1385566506418
"Toronto",1,"Plantago major",14,"Leaf petiole length",12.5
"Toronto",1,"Plantago major",14,"Leaf thickness",0.274791666666667
"Toronto",1,"Plantago major",14,"Plant biomass and allometry: Seed number per plant",18409.2222222222
"Toronto",1,"Plantago major",14,"Plant height generative",0.195
"Toronto",1,"Plantago major",14,"Plant height vegetative",0.202878823529412
"Toronto",1,"Plantago major",14,"Root/shoot ratio",0.712063145265335
"Toronto",1,"Plantago major",14,"Seed number per flower",14.5
"Toronto",1,"Plantago major",14,"Seed number per inflorescence (total, fertile, infertile)",689.333333333333
"Toronto",1,"Plantago major",14,"Stem diameter",0.0015
"Toronto",1,"Plantago rugelii",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.0965069153809
"Toronto",1,"Plantago rugelii",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.721311475
"Toronto",1,"Plantago rugelii",2,"Leaf thickness",0.3025
"Toronto",1,"Plantago rugelii",2,"Plant height vegetative",0.1883
"Toronto",1,"Plantago rugelii",2,"Root/shoot ratio",0.577579274461904
"Toronto",1,"Plantago rugelii",2,"Stem diameter",0.0013
"Toronto",1,"Platanus occidentalis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.4483028222731
"Toronto",1,"Platanus occidentalis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.8978415529301
"Toronto",1,"Platanus occidentalis",4,"Leaf petiole length",5.5
"Toronto",1,"Platanus occidentalis",4,"Leaf thickness",0.1205
"Toronto",1,"Platanus occidentalis",4,"Plant height generative",25
"Toronto",1,"Platanus occidentalis",4,"Plant height vegetative",38.2564705882353
"Toronto",1,"Platanus occidentalis",4,"Stem diameter",0.59097246527375
"Toronto",1,"Poa annua",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",39.2498625154071
"Toronto",1,"Poa annua",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",31.7079624958769
"Toronto",1,"Poa annua",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",36.84608816675
"Toronto",1,"Poa annua",3,"Leaf thickness",0.119
"Toronto",1,"Poa annua",3,"Plant biomass and allometry: Seed number per plant",4200.1
"Toronto",1,"Poa annua",3,"Plant height generative",0.1575
"Toronto",1,"Poa annua",3,"Plant height vegetative",0.188162068965517
"Toronto",1,"Poa annua",3,"Root/shoot ratio",0.398704991610184
"Toronto",1,"Poa annua",3,"Seed number per inflorescence (total, fertile, infertile)",5071.25
"Toronto",1,"Poa compressa",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",19.8644394800986
"Toronto",1,"Poa compressa",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.142386736075
"Toronto",1,"Poa compressa",7,"Plant biomass and allometry: Seed number per plant",946.909090909091
"Toronto",1,"Poa compressa",7,"Plant height generative",0.42
"Toronto",1,"Poa compressa",7,"Plant height vegetative",0.283278723404255
"Toronto",1,"Poa palustris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",22.9100995412947
"Toronto",1,"Poa palustris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",30.6979871725
"Toronto",1,"Poa palustris",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",36.44
"Toronto",1,"Poa palustris",5,"Leaf petiole length",0
"Toronto",1,"Poa palustris",5,"Leaf thickness",0.201
"Toronto",1,"Poa palustris",5,"Plant height generative",0.65
"Toronto",1,"Poa palustris",5,"Plant height vegetative",0.64864
"Toronto",1,"Poa pratensis",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",22.7894960726496
"Toronto",1,"Poa pratensis",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.5048196573407
"Toronto",1,"Poa pratensis",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.1311640568045
"Toronto",1,"Poa pratensis",7,"Leaf thickness",0.162771014507246
"Toronto",1,"Poa pratensis",7,"Plant biomass and allometry: Seed number per plant",208
"Toronto",1,"Poa pratensis",7,"Plant height generative",0.628639705879412
"Toronto",1,"Poa pratensis",7,"Plant height vegetative",0.349840503987368
"Toronto",1,"Poa pratensis",7,"Root/shoot ratio",3.16538461538462
"Toronto",1,"Poa pratensis",7,"Stem diameter",0.000700952380952381
"Toronto",1,"Podophyllum peltatum",13,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",32.258064516129
"Toronto",1,"Podophyllum peltatum",13,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",28.91125
"Toronto",1,"Podophyllum peltatum",13,"Plant height vegetative",0.4
"Toronto",1,"Polygonum aviculare",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",24.1077128768291
"Toronto",1,"Polygonum aviculare",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.53
"Toronto",1,"Polygonum aviculare",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",21.4386234263125
"Toronto",1,"Polygonum aviculare",3,"Leaf petiole length",0.4
"Toronto",1,"Polygonum aviculare",3,"Leaf thickness",0.18225
"Toronto",1,"Polygonum aviculare",3,"Plant biomass and allometry: Seed number per plant",2104.16666666667
"Toronto",1,"Polygonum aviculare",3,"Plant height generative",0.275
"Toronto",1,"Polygonum aviculare",3,"Plant height vegetative",0.469807692307692
"Toronto",1,"Polystichum acrostichoides",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.0808722063143
"Toronto",1,"Polystichum acrostichoides",1,"Stem diameter",0.0014
"Toronto",1,"Populus alba",12,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.0850440254001
"Toronto",1,"Populus alba",12,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",11.4836868408094
"Toronto",1,"Populus alba",12,"Leaf thickness",0.1974166665
"Toronto",1,"Populus alba",12,"Plant height generative",22.5
"Toronto",1,"Populus alba",12,"Plant height vegetative",28.949696969697
"Toronto",1,"Populus alba",12,"Stem diameter",2.1
"Toronto",1,"Populus balsamifera",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",14.0534863052902
"Toronto",1,"Populus balsamifera",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.2756771479129
"Toronto",1,"Populus balsamifera",5,"Plant height vegetative",27.6045
"Toronto",1,"Populus balsamifera",5,"Stem diameter",0.0497737189375
"Toronto",1,"Populus deltoides",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",12.987012987013
"Toronto",1,"Populus deltoides",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",11.001100110011
"Toronto",1,"Populus deltoides",24,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",13.0731479245269
"Toronto",1,"Populus deltoides",24,"Leaf petiole length",6.5
"Toronto",1,"Populus deltoides",24,"Leaf thickness",0.18075
"Toronto",1,"Populus deltoides",24,"Plant height vegetative",31.4088888888889
"Toronto",1,"Populus deltoides",24,"Stem diameter",0.0818984771953226
"Toronto",1,"Populus grandidentata",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",13.5822598305469
"Toronto",1,"Populus grandidentata",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",17.0335224394755
"Toronto",1,"Populus grandidentata",2,"Leaf petiole length",4.25
"Toronto",1,"Populus grandidentata",2,"Leaf thickness",0.116888888888889
"Toronto",1,"Populus grandidentata",2,"Plant height vegetative",17.1830588235294
"Toronto",1,"Populus grandidentata",2,"Stem diameter",0.3274880812
"Toronto",1,"Populus nigra",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5430338160922
"Toronto",1,"Populus nigra",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",10.838
"Toronto",1,"Populus nigra",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.5127272727273
"Toronto",1,"Populus nigra",5,"Leaf petiole length",4.25
"Toronto",1,"Populus nigra",5,"Leaf thickness",0.236
"Toronto",1,"Populus nigra",5,"Plant biomass and allometry: Seed number per plant",203918.4
"Toronto",1,"Populus nigra",5,"Plant height generative",20
"Toronto",1,"Populus nigra",5,"Plant height vegetative",28.3260322580645
"Toronto",1,"Populus nigra",5,"Seed number per inflorescence (total, fertile, infertile)",219.3
"Toronto",1,"Populus nigra",5,"Stem diameter",2.1
"Toronto",1,"Populus tremuloides",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",14.4471715006505
"Toronto",1,"Populus tremuloides",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.1876497475966
"Toronto",1,"Populus tremuloides",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.9179033023912
"Toronto",1,"Populus tremuloides",5,"Leaf petiole length",6
"Toronto",1,"Populus tremuloides",5,"Leaf thickness",0.1345
"Toronto",1,"Populus tremuloides",5,"Plant height vegetative",5.56010126582278
"Toronto",1,"Populus tremuloides",5,"Stem diameter",0.113505396505903
"Toronto",1,"Portulaca oleracea",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",17.4775277348634
"Toronto",1,"Portulaca oleracea",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.5921067337667
"Toronto",1,"Portulaca oleracea",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",17.2007692993456
"Toronto",1,"Portulaca oleracea",7,"Leaf petiole length",0
"Toronto",1,"Portulaca oleracea",7,"Leaf thickness",0.55
"Toronto",1,"Portulaca oleracea",7,"Plant biomass and allometry: Seed number per plant",172020
"Toronto",1,"Portulaca oleracea",7,"Plant height generative",0.2
"Toronto",1,"Portulaca oleracea",7,"Plant height vegetative",0.0807391304347826
"Toronto",1,"Portulaca oleracea",7,"Seed number per flower",55
"Toronto",1,"Portulaca oleracea",7,"Seed number per inflorescence (total, fertile, infertile)",72
"Toronto",1,"Potamogeton gramineus",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",47.9213333333333
"Toronto",1,"Potamogeton gramineus",2,"Leaf petiole length",0
"Toronto",1,"Potamogeton gramineus",2,"Plant height vegetative",0.444285714285714
"Toronto",1,"Potamogeton pusillus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",76.138
"Toronto",1,"Potamogeton pusillus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",76.63
"Toronto",1,"Potamogeton pusillus",1,"Plant height vegetative",0.7
"Toronto",1,"Potentilla argentea",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.7
"Toronto",1,"Potentilla argentea",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.9525584388571
"Toronto",1,"Potentilla argentea",3,"Leaf petiole length",0
"Toronto",1,"Potentilla argentea",3,"Plant biomass and allometry: Seed number per plant",10931.6666666667
"Toronto",1,"Potentilla argentea",3,"Plant height generative",0.22
"Toronto",1,"Potentilla argentea",3,"Plant height vegetative",0.27
"Toronto",1,"Potentilla argentea",3,"Seed number per flower",302.5
"Toronto",1,"Potentilla argentea",3,"Seed number per inflorescence (total, fertile, infertile)",131
"Toronto",1,"Potentilla intermedia",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",20.595
"Toronto",1,"Potentilla intermedia",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",18.902
"Toronto",1,"Potentilla intermedia",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.75
"Toronto",1,"Potentilla intermedia",2,"Plant biomass and allometry: Seed number per plant",29399.3333333333
"Toronto",1,"Potentilla intermedia",2,"Plant height generative",0.3675
"Toronto",1,"Potentilla intermedia",2,"Plant height vegetative",0.3335
"Toronto",1,"Potentilla norvegica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.1641886187099
"Toronto",1,"Potentilla norvegica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",24.108
"Toronto",1,"Potentilla norvegica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.3066186705
"Toronto",1,"Potentilla norvegica",1,"Plant biomass and allometry: Seed number per plant",11923
"Toronto",1,"Potentilla norvegica",1,"Plant height generative",0.423125
"Toronto",1,"Potentilla norvegica",1,"Plant height vegetative",0.476074074074074
"Toronto",1,"Potentilla norvegica",1,"Seed number per inflorescence (total, fertile, infertile)",130.75
"Toronto",1,"Potentilla recta",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",17.4628571428571
"Toronto",1,"Potentilla recta",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.2070909090909
"Toronto",1,"Potentilla recta",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",16.8594159189524
"Toronto",1,"Potentilla recta",9,"Leaf thickness",0.152
"Toronto",1,"Potentilla recta",9,"Plant biomass and allometry: Seed number per plant",3575
"Toronto",1,"Potentilla recta",9,"Plant height generative",0.425
"Toronto",1,"Potentilla recta",9,"Plant height vegetative",0.424647058823529
"Toronto",1,"Potentilla recta",9,"Root/shoot ratio",3.43888888888889
"Toronto",1,"Potentilla recta",9,"Stem diameter",0.00118823529411765
"Toronto",1,"Prunella vulgaris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.8182036854838
"Toronto",1,"Prunella vulgaris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",24.4246208860639
"Toronto",1,"Prunella vulgaris",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",28.34659430872
"Toronto",1,"Prunella vulgaris",4,"Leaf thickness",0.198571428571429
"Toronto",1,"Prunella vulgaris",4,"Plant biomass and allometry: Seed number per plant",349.944444444444
"Toronto",1,"Prunella vulgaris",4,"Plant height generative",0.192272727272727
"Toronto",1,"Prunella vulgaris",4,"Plant height vegetative",0.167452459016393
"Toronto",1,"Prunella vulgaris",4,"Root/shoot ratio",0.270452275107408
"Toronto",1,"Prunella vulgaris",4,"Seed number per flower",4
"Toronto",1,"Prunella vulgaris",4,"Seed number per inflorescence (total, fertile, infertile)",98
"Toronto",1,"Prunella vulgaris",4,"Stem diameter",0.001672
"Toronto",1,"Prunus americana",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",30.7345509259259
"Toronto",1,"Prunus americana",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",29.735329365
"Toronto",1,"Prunus americana",2,"Plant height vegetative",6.55253333333333
"Toronto",1,"Prunus americana",2,"Stem diameter",0.129
"Toronto",1,"Prunus avium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.7254782608696
"Toronto",1,"Prunus avium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",13.8457289576013
"Toronto",1,"Prunus avium",1,"Leaf petiole length",3.4
"Toronto",1,"Prunus avium",1,"Leaf thickness",0.12631724138
"Toronto",1,"Prunus avium",1,"Plant height generative",13.5
"Toronto",1,"Prunus avium",1,"Plant height vegetative",18.825
"Toronto",1,"Prunus avium",1,"Seed number per flower",1
"Toronto",1,"Prunus avium",1,"Seed number per inflorescence (total, fertile, infertile)",1
"Toronto",1,"Prunus avium",1,"Stem diameter",0.289875
