City,quadrat,species,count
Halifax,1,Campylium stellatum,1
Halifax,1,Capsella bursa-pastoris,8
Halifax,1,Cardamine hirsuta,1
Halifax,1,Cardamine pratensis,4
Halifax,1,Carex adusta,1
Halifax,1,Carex aquatilis,1
Halifax,1,Carex arctata,1
Halifax,1,Carex atlantica,1
Halifax,1,Carex brunnescens,1
Halifax,1,Carex cespitosa,1
Halifax,1,Carex crinita,1
Halifax,1,Carex cumulata,5
Halifax,1,Carex debilis,1
Halifax,1,Carex echinata,5
Halifax,1,Carex exilis,1
Halifax,1,Carex flacca,1
Halifax,1,Carex foenea,2
Halifax,1,Carex folliculata,4
Halifax,1,Carex hormathodes,1
Halifax,1,Carex leporina,1
Halifax,1,Carex lurida,2
Halifax,1,Carex nigra,3
Halifax,1,Carex novae-angliae,1
Halifax,1,Carex pensylvanica,1
Halifax,1,Carex pseudocyperus,2
Halifax,1,Carex stipata,4
Halifax,1,Carex stricta,2
Halifax,1,Carex tonsa,3
Halifax,1,Carex trisperma,2
Halifax,1,Carex umbellata,1
Halifax,1,Castanea dentata,1
Halifax,1,Catalpa speciosa,1
Halifax,1,Celastrus orbiculatus,1
Halifax,1,Centaurea cyanus,1
Halifax,1,Centaurea debeauxii,1
Halifax,1,Centaurea jacea,1
Halifax,1,Centaurea montana,1
Halifax,1,Centaurea nigra,13
Halifax,1,Cephalanthus occidentalis,2
Halifax,1,Cephalozia bicuspidata,5
Halifax,1,Cephaloziella divaricata,1
Halifax,1,Ceramium arborescens,1
Halifax,1,Ceramium rubrum,8
Halifax,1,Ceramium virgatum,3
Halifax,1,Cerastium fontanum,10
Halifax,1,Ceratodon purpureus,2
Halifax,1,Chaetomorpha linum,4
Halifax,1,Chaetomorpha spiralis,1
Halifax,1,Chamaedaphne calyculata,20
Halifax,1,Chelidonium majus,8
Halifax,1,Chelone glabra,1
Halifax,1,Chelone obliqua,1
Halifax,1,Chenopodium album,6
Halifax,1,Chenopodium desiccatum,1
Halifax,1,Chondrus crispus,5
Halifax,1,Cichorium intybus,7
Halifax,1,Cicuta maculata,2
Halifax,1,Cirsium arvense,3
Halifax,1,Cirsium muticum,1
Halifax,1,Cirsium vulgare,4
Halifax,1,Cladophora flexuosa,3
Halifax,1,Cladophora rupestris,2
Halifax,1,Cladophora sericea,1
Halifax,1,Claytosmunda claytoniana,5
Halifax,1,Clematis virginiana,1
Halifax,1,Clintonia borealis,21
Halifax,1,Codium fragile,3
Halifax,1,Codriophorus aciculare,2
Halifax,1,Collomia linearis,1
Halifax,1,Comarum palustre,1
Halifax,1,Comptonia peregrina,22
Halifax,1,Conocephalum salebrosum,1
Halifax,1,Convallaria majalis,6
Halifax,1,Convolvulus arvensis,1
Halifax,1,Coptis trifolia,30
Halifax,1,Corallina officinalis,7
Halifax,1,Corema conradii,13
Halifax,1,Cornus alternifolia,1
Halifax,1,Cornus canadensis,34
Halifax,1,Cornus sericea,11
Halifax,1,Corylus cornuta,1
Halifax,1,Cota tinctoria,1
Halifax,1,Cotoneaster horizontalis,1
Halifax,1,Crataegus laevigata,1
Halifax,1,Crataegus monogyna,22
Halifax,1,Cypripedium acaule,27
Halifax,1,Cyrtomnium hymenophylloides,1
Halifax,1,Cystoclonium purpureum,5
Halifax,1,Cytisus scoparius,1
Halifax,1,Dactylis glomerata,3
Halifax,1,Dalibarda repens,1
Halifax,1,Danthonia spicata,4
Halifax,1,Daphne mezereum,3
Halifax,1,Daucus carota,95
Halifax,1,Dendrolycopodium dendroideum,5
Halifax,1,Dendrolycopodium obscurum,2
Halifax,1,Dennstaedtia punctilobula,10
Halifax,1,Deschampsia cespitosa,1
Halifax,1,Descurainia sophia,1
Halifax,1,Devaleraea ramentacea,7
Halifax,1,Dianthus armeria,5
Halifax,1,Dianthus plumarius,2
Halifax,1,Dicranella cerviculata,1
Halifax,1,Dicranoweisia cirrata,1
Halifax,1,Dicranum flagellare,2
Halifax,1,Dicranum majus,3
Halifax,1,Dicranum scoparium,4
Halifax,1,Dicranum spurium,2
Halifax,1,Dicranum undulatum,1
Halifax,1,Diervilla lonicera,12
Halifax,1,Digitaria sanguinalis,3
Halifax,1,Diphasiastrum digitatum,2
Halifax,1,Diphasiastrum tristachyum,1
Halifax,1,Diphyscium foliosum,3
Halifax,1,Diplophyllum albicans,4
Halifax,1,Doellingeria umbellata,1
Halifax,1,Draba verna,10
Halifax,1,Drepanocladus aduncus,1
Halifax,1,Drosera intermedia,9
Halifax,1,Drosera rotundifolia,4
Halifax,1,Dryopteris intermedia,7
Halifax,1,Dryopteris marginalis,3
Halifax,1,Dulichium arundinaceum,2
Halifax,1,Dumontia contorta,4
Halifax,1,Dunaliella tertiolecta,1
Halifax,1,Echinacea purpurea,2
Halifax,1,Echium vulgare,6
Halifax,1,Elatine minima,1
Halifax,1,Eleocharis acicularis,1
Halifax,1,Eleocharis obtusa,1
Halifax,1,Eleocharis tenuis,1
Halifax,1,Elymus virginicus,2
Halifax,1,Empetrum nigrum,1
Halifax,1,Epigaea repens,35
Halifax,1,Epilobium angustifolium,2
Halifax,1,Epilobium ciliatum,4
Halifax,1,Epilobium hirsutum,1
Halifax,1,Equisetum arvense,15
Halifax,1,Equisetum fluviatile,6
Halifax,1,Equisetum hyemale,2
Halifax,1,Erechtites hieraciifolia,2
Halifax,1,Erigeron annuus,1
Halifax,1,Erigeron canadensis,3
Halifax,1,Erigeron strigosus,3
Halifax,1,Eriocaulon aquaticum,6
Halifax,1,Eriophorum tenellum,1
Halifax,1,Erodium cicutarium,1
Halifax,1,Erucastrum gallicum,1
Halifax,1,Euonymus alatus,3
Halifax,1,Euonymus fortunei,1
Halifax,1,Euphorbia cyparissias,1
Halifax,1,Euphorbia helioscopia,1
Halifax,1,Euphorbia maculata,1
Halifax,1,Euphrasia nemorosa,2
Halifax,1,Eurybia macrophylla,1
Halifax,1,Euthamia graminifolia,6
Halifax,1,Euthora cristata,1
Halifax,1,Eutrochium maculatum,2
Halifax,1,Fagus grandifolia,41
Halifax,1,Fagus sylvatica,5
Halifax,1,Fallopia cilinodis,1
Halifax,1,Fallopia convolvulus,1
Halifax,1,Fargesia nitida,1
Halifax,1,Festuca rubra,1
Halifax,1,Fontinalis novae-angliae,3
Halifax,1,Forsythia intermedia,3
Halifax,1,Fragaria virginiana,4
Halifax,1,Frangula alnus,5
Halifax,1,Fraxinus americana,5
Halifax,1,Fraxinus excelsior,5
Halifax,1,Fraxinus nigra,1
Halifax,1,Frullania asagrayana,1
Halifax,1,Frullania eboracensis,3
Halifax,1,Fumaria officinalis,1
Halifax,1,Funaria hygrometrica,3
Halifax,1,Fuscocephaloziopsis affinis,1
Halifax,1,Fuscocephaloziopsis catenulata,2
Halifax,1,Fuscocephaloziopsis lunulifolia,4
Halifax,1,Fuscocephaloziopsis pleniceps,1
Halifax,1,Galanthus nivalis,1
Halifax,1,Galeopsis bifida,1
Halifax,1,Galeopsis tetrahit,4
Halifax,1,Galinsoga quadriradiata,8
Halifax,1,Galium odoratum,1
Halifax,1,Gaultheria hispidula,10
Halifax,1,Gaultheria procumbens,63
Halifax,1,Gaylussacia baccata,15
Halifax,1,Gaylussacia dumosa,1
Halifax,1,Gayralia oxysperma,4
Halifax,1,Geocalyx graveolens,1
Halifax,1,Geranium maculatum,2
Halifax,1,Geranium robertianum,17
Halifax,1,Geranium sanguineum,1
Halifax,1,Geum laciniatum,1
Halifax,1,Glechoma hederacea,24
Halifax,1,Gleditsia triacanthos,3
Halifax,1,Glyceria canadensis,5
Halifax,1,Glyceria obtusa,3
Halifax,1,Gnaphalium uliginosum,7
Halifax,1,Gymnocolea inflata,2
Halifax,1,Hamamelis virginiana,27
Halifax,1,Harpanthus scutatus,1
Halifax,1,Hedera helix,10
Halifax,1,Hedera hibernica,1
Halifax,1,Hedwigia ciliata,1
Halifax,1,Helianthus annuus,2
Halifax,1,Helodium blandowii,1
Halifax,1,Hemerocallis fulva,3
Halifax,1,Heracleum mantegazzianum,1
Halifax,1,Herzogiella striatella,2
Halifax,1,Herzogiella turfacea,1
Halifax,1,Hesperis matronalis,2
Halifax,1,Heterocladium dimorphum,1
Halifax,1,Hieracium cruentifolium,1
Halifax,1,Hieracium lachenalii,1
Halifax,1,Hieracium maculatum,3
Halifax,1,Hieracium scabrum,2
Halifax,1,Hieracium umbellatum,5
Halifax,1,Hippophae rhamnoides,1
Halifax,1,Honckenya peploides,1
Halifax,1,Hordeum jubatum,2
Halifax,1,Houstonia caerulea,12
Halifax,1,Hudsonia ericoides,12
Halifax,1,Humulus lupulus,1
Halifax,1,Hydrolithon farinosum,1
Halifax,1,Hygroamblystegium varium,1
Halifax,1,Hygrohypnum eugyrium,1
Halifax,1,Hygrohypnum ochraceum,1
Halifax,1,Hygrohypnum smithii,1
Halifax,1,Hylocomiastrum pyrenaicum,1
Halifax,1,Hylocomiastrum umbratum,2
Halifax,1,Hylocomium splendens,1
Halifax,1,Hylotelephium telephium,1
Halifax,1,Hypericum canadense,1
Halifax,1,Hypericum perforatum,7
Halifax,1,Hypnum callichroum,1
Halifax,1,Hypnum cupressiforme,1
Halifax,1,Hypnum curvifolium,1
Halifax,1,Hypnum fertile,3
Halifax,1,Hypnum imponens,13
Halifax,1,Hypnum pallescens,8
Halifax,1,Hypochaeris maculata,1
Halifax,1,Hypochaeris radicata,4
Halifax,1,Iberis umbellata,1
Halifax,1,Ilex aquifolium,1
Halifax,1,Ilex glabra,6
Halifax,1,Ilex mucronata,11
Halifax,1,Ilex verticillata,8
Halifax,1,Impatiens capensis,6
Halifax,1,Impatiens glandulifera,7
Halifax,1,Iris versicolor,9
Halifax,1,Isoetes tuckermanii,1
Halifax,1,Isopaches bicrenatus,1
Halifax,1,Isothecium alopecuroides,1
Halifax,1,Jacobaea vulgaris,5
Halifax,1,Juncus articulatus,1
Halifax,1,Juncus brevicaudatus,1
Halifax,1,Juncus bufonius,1
Halifax,1,Juncus canadensis,5
Halifax,1,Juncus effusus,6
Halifax,1,Juncus pelocarpus,3
Halifax,1,Juncus pylaei,2
Halifax,1,Juncus ranarius,1
Halifax,1,Juncus tenuis,4
Halifax,1,Juniperus communis,11
Halifax,1,Juniperus horizontalis,3
Halifax,1,Kali tragus,1
Halifax,1,Kalmia angustifolia,41
Halifax,1,Kalmia polifolia,3
Halifax,1,Kindbergia praelonga,1
Halifax,1,Kurzia setacea,1
Halifax,1,Laburnum watereri,1
Halifax,1,Lactuca biennis,1
Halifax,1,Lactuca serriola,1
Halifax,1,Lamium amplexicaule,1
Halifax,1,Lamium galeobdolon,4
Halifax,1,Lamium maculatum,1
Halifax,1,Lapsana communis,9
Halifax,1,Larix laricina,25
Halifax,1,Lathyrus japonicus,7
Halifax,1,Lathyrus pratensis,1
Halifax,1,Lechea intermedia,3
Halifax,1,Leersia oryzoides,1
Halifax,1,Lemna minor,3
Halifax,1,Lepidium campestre,2
Halifax,1,Lepidium didymum,10
Halifax,1,Lepidium virginicum,2
Halifax,1,Lepidozia reptans,3
Halifax,1,Leptodictyum riparium,1
Halifax,1,Leucanthemum vulgare,16
Halifax,1,Leucobryum glaucum,10
Halifax,1,Leucodon brachypus,1
Halifax,1,Ligusticum scoticum,2
Halifax,1,Lilium lancifolium,1
Halifax,1,Limonium carolinianum,2
Halifax,1,Linaria vulgaris,9
Halifax,1,Linnaea borealis,2
Halifax,1,Linum grandiflorum,1
Halifax,1,Linum usitatissimum,1
Halifax,1,Lithothamnion glaciale,2
Halifax,1,Lobelia dortmanna,2
Halifax,1,Lobelia inflata,2
Halifax,1,Lobularia maritima,2
Halifax,1,Lonicera canadensis,3
Halifax,1,Lonicera tatarica,1
Halifax,1,Lophocolea heterophylla,1
Halifax,1,Lophozia bicrenata,2
Halifax,1,Lophozia inflata,1
Halifax,1,Lophozia ventricosa,2
Halifax,1,Lophoziopsis excisa,1
Halifax,1,Lotus corniculatus,13
Halifax,1,Lotus pedunculatus,1
Halifax,1,Ludwigia palustris,2
Halifax,1,Lupinus polyphyllus,8
Halifax,1,Luzula lutea,1
Halifax,1,Lycopodiella inundata,1
Halifax,1,Lycopodium clavatum,2
Halifax,1,Lycopus europaeus,4
Halifax,1,Lycopus uniflorus,1
Halifax,1,Lysimachia arvensis,3
Halifax,1,Lysimachia borealis,21
Halifax,1,Lysimachia clethroides,1
Halifax,1,Lysimachia maritima,1
Halifax,1,Lysimachia nummularia,8
Halifax,1,Lysimachia punctata,4
Halifax,1,Lysimachia terrestris,4
Halifax,1,Lysimachia vulgaris,2
Halifax,1,Lythrum salicaria,1
Halifax,1,Maianthemum canadense,48
Halifax,1,Maianthemum racemosum,1
Halifax,1,Maianthemum stellatum,1
Halifax,1,Maianthemum trifolium,1
Halifax,1,Malus pumila,3
Halifax,1,Malva moschata,4
Halifax,1,Marchantia polymorpha,3
Halifax,1,Marchantia quadrata,1
Halifax,1,Marsupella emarginata,9
Halifax,1,Marsupella sparsifolia,1
Halifax,1,Matricaria discoidea,42
Halifax,1,Medeola virginiana,5
Halifax,1,Medicago lupulina,6
Halifax,1,Medicago sativa,1
Halifax,1,Melampyrum lineare,2
Halifax,1,Melilotus albus,6
Halifax,1,Melilotus officinalis,2
Halifax,1,Mentha canadensis,1
Halifax,1,Mitchella repens,36
Halifax,1,Mnium hornum,1
Halifax,1,Mononeuria glabra,1
Halifax,1,Mononeuria groenlandica,4
Halifax,1,Monotropa uniflora,22
Halifax,1,Morella pensylvanica,20
Halifax,1,Muhlenbergia uniflora,3
Halifax,1,Mylia anomala,1
Halifax,1,Myosotis arvensis,1
Halifax,1,Myosotis scorpioides,1
Halifax,1,Myosotis sylvatica,1
Halifax,1,Myrica gale,8
Halifax,1,Nabalus trifoliolatus,7
Halifax,1,Nardia scalaris,3
Halifax,1,Neckera pennata,1
Halifax,1,Neoorthocaulis attenuatus,7
Halifax,1,Neottia bifolia,1
Halifax,1,Nicandra physalodes,1
Halifax,1,Nowellia curvifolia,1
Halifax,1,Nuphar variegata,7
Halifax,1,Nuttallanthus canadensis,1
Halifax,1,Nymphaea odorata,4
Halifax,1,Nymphoides peltata,2
Halifax,1,Oclemena acuminata,14
Halifax,1,Oclemena nemoralis,1
Halifax,1,Odonthalia dentata,3
Halifax,1,Odontoschisma denudatum,2
Halifax,1,Oenothera biennis,13
Halifax,1,Oncophorus wahlenbergii,1
Halifax,1,Onoclea sensibilis,19
Halifax,1,Origanum vulgare,1
Halifax,1,Ornithogalum umbellatum,1
Halifax,1,Orthotrichum stellatum,1
Halifax,1,Osmunda regalis,9
Halifax,1,Osmundastrum cinnamomeum,20
Halifax,1,Oxalis corniculata,16
Halifax,1,Oxybasis glauca,2
Halifax,1,Oxystegus tenuirostris,1
Halifax,1,Pachysandra terminalis,1
Halifax,1,Pallavicinia lyellii,2
Halifax,1,Palmaria palmata,9
Halifax,1,Panicum capillare,1
Halifax,1,Papaver rhoeas,1
Halifax,1,Parathelypteris noveboracensis,3
Halifax,1,Parthenocissus quinquefolia,6
Halifax,1,Parthenocissus tricuspidata,3
Halifax,1,Pastinaca sativa,2
Halifax,1,Pellia epiphylla,3
Halifax,1,Persicaria amphibia,1
Halifax,1,Persicaria hydropiper,3
Halifax,1,Persicaria maculosa,12
Halifax,1,Persicaria sagittata,1
Halifax,1,Phalaris arundinacea,1
Halifax,1,Phalaris canariensis,2
Halifax,1,Phedimus spurius,1
Halifax,1,Phegopteris connectilis,2
Halifax,1,Phleum pratense,8
Halifax,1,Phlox paniculata,1
Halifax,1,Photinia floribunda,1
Halifax,1,Phragmites australis,1
Halifax,1,Phymatolithon laevigatum,2
Halifax,1,Physcomitrium pyriforme,1
Halifax,1,Physocarpus opulifolius,1
Halifax,1,Picea abies,6
Halifax,1,Picea glauca,23
Halifax,1,Picea mariana,3
Halifax,1,Picea rubens,14
Halifax,1,Pilosella caespitosa,1
Halifax,1,Pilosella officinarum,5
Halifax,1,Pinus banksiana,20
Halifax,1,Pinus nigra,1
Halifax,1,Pinus resinosa,11
Halifax,1,Pinus strobus,80
Halifax,1,Pinus sylvestris,27
Halifax,1,Plagiochila asplenioides,2
Halifax,1,Plagiomnium cuspidatum,1
Halifax,1,Plagiothecium cavifolium,3
Halifax,1,Plagiothecium denticulatum,2
Halifax,1,Plagiothecium laetum,11
Halifax,1,Plantago lanceolata,2
Halifax,1,Plantago major,28
Halifax,1,Plantago maritima,3
Halifax,1,Plantago rugelii,2
Halifax,1,Platanthera clavellata,1
Halifax,1,Platanus occidentalis,1
Halifax,1,Platygyrium intricatum,1
Halifax,1,Platygyrium repens,1
Halifax,1,Pleurozium schreberi,6
Halifax,1,Pneophyllum fragile,2
Halifax,1,Poa compressa,1
Halifax,1,Poa pratensis,1
Halifax,1,Podophyllum peltatum,3
Halifax,1,Pogonatum dentatum,1
Halifax,1,Pohlia baldwinii,1
Halifax,1,Pohlia lescuriana,1
Halifax,1,Polygala sanguinea,1
Halifax,1,Polygonatum biflorum,1
Halifax,1,Polygonatum multiflorum,1
Halifax,1,Polygonum aviculare,2
Halifax,1,Polypodium virginianum,12
Halifax,1,Polysiphonia elongata,2
Halifax,1,Polysiphonia flexicaulis,8
Halifax,1,Polystichum acrostichoides,3
Halifax,1,Polytrichastrum ohioense,1
Halifax,1,Polytrichastrum pallidisetum,1
Halifax,1,Polytrichum commune,4
Halifax,1,Polytrichum juniperinum,3
Halifax,1,Polytrichum perigoniale,3
Halifax,1,Polytrichum piliferum,3
Halifax,1,Polytrichum strictum,1
Halifax,1,Pontederia cordata,24
Halifax,1,Populus alba,5
Halifax,1,Populus grandidentata,10
Halifax,1,Populus tremuloides,4
Halifax,1,Porella pinnata,1
Halifax,1,Porella platyphylla,1
Halifax,1,Porphyra purpurea,2
Halifax,1,Porphyra umbilicalis,7
Halifax,1,Porphyridium purpureum,1
Halifax,1,Portulaca oleracea,1
Halifax,1,Potamogeton confervoides,2
Halifax,1,Potamogeton natans,1
Halifax,1,Potentilla argentea,1
Halifax,1,Potentilla norvegica,1
Halifax,1,Potentilla recta,2
Halifax,1,Potentilla simplex,3
Halifax,1,Prunella vulgaris,36
Halifax,1,Prunus pensylvanica,9
Halifax,1,Prunus serotina,2
Halifax,1,Pseudobryum cinclidioides,1
Halifax,1,Pseudotaxiphyllum elegans,3
Halifax,1,Pteridium aquilinum,23
Halifax,1,Pterigynandrum filiforme,1
Halifax,1,Ptilidium pulcherrimum,6
Halifax,1,Ptilium crista-castrensis,2
Halifax,1,Ptilota serrata,1
Halifax,1,Pulmonaria officinalis,3
Halifax,1,Puschkinia scilloides,1
Halifax,1,Pyrola elliptica,1
Halifax,1,Quercus coccinea,1
Halifax,1,Quercus robur,24
Halifax,1,Quercus rubra,58
Halifax,1,Racomitrium microcarpum,2
Halifax,1,Ranunculus acris,4
Halifax,1,Ranunculus repens,24
Halifax,1,Raphanus raphanistrum,22
Halifax,1,Reseda lutea,1
Halifax,1,Reseda luteola,1
Halifax,1,Reynoutria japonica,55
Halifax,1,Racomitrium fasciculare,1
Halifax,1,Rheum rhabarbarum,1
Halifax,1,Rhizoclonium riparium,2
Halifax,1,Rhizomnium punctatum,1
Halifax,1,Rhododendron canadense,16
Halifax,1,Rhododendron groenlandicum,5
Halifax,1,Rhodomela confervoides,5
Halifax,1,Rhodymenia pseudopalmata,1
Halifax,1,Rhus typhina,16
Halifax,1,Rhynchospora alba,2
Halifax,1,Rhynchostegium serrulatum,1
Halifax,1,Riccardia latifrons,1
Halifax,1,Riccardia multifida,3
Halifax,1,Riccardia palmata,1
Halifax,1,Robinia pseudoacacia,7
Halifax,1,Rorippa palustris,1
Halifax,1,Rorippa sylvestris,4
Halifax,1,Rosa multiflora,42
Halifax,1,Rosa palustris,1
Halifax,1,Rosa rugosa,19
Halifax,1,Rosa virginiana,1
Halifax,1,Rubus allegheniensis,7
Halifax,1,Rubus canadensis,1
Halifax,1,Rubus chamaemorus,1
Halifax,1,Rubus hispidus,5
Halifax,1,Rubus idaeus,6
Halifax,1,Rudbeckia hirta,9
Halifax,1,Rumex acetosella,3
Halifax,1,Rumex crispus,7
Halifax,1,Rumex longifolius,1
Halifax,1,Rumex obtusifolius,1
Halifax,1,Rumex orbiculatus,1
Halifax,1,Sagina nodosa,1
Halifax,1,Sagina procumbens,3
Halifax,1,Sagittaria graminea,1
Halifax,1,Salix discolor,4
Halifax,1,Salix eriocephala,2
Halifax,1,Salix fragilis,2
Halifax,1,Sambucus canadensis,4
Halifax,1,Sambucus racemosa,22
Halifax,1,Sanguinaria canadensis,5
Halifax,1,Sanionia uncinata,3
Halifax,1,Saponaria officinalis,1
Halifax,1,Sarracenia purpurea,3
Halifax,1,Scapania dentata,1
Halifax,1,Scapania glaucocephala,1
Halifax,1,Scapania irrigua,1
Halifax,1,Scapania nemorosa,11
Halifax,1,Scapania umbrosa,1
Halifax,1,Scapania undulata,8
Halifax,1,Schoenoplectus tabernaemontani,2
Halifax,1,Scilla siberica,1
Halifax,1,Scirpus cyperinus,4
Halifax,1,Sciuro-hypnum starkei,1
Halifax,1,Scorzoneroides autumnalis,6
Halifax,1,Scutellaria galericulata,2
Halifax,1,Securigera varia,2
Halifax,1,Sedum acre,10
Halifax,1,Senecio squalidus,1
Halifax,1,Senecio viscosus,5
Halifax,1,Senecio vulgaris,4
Halifax,1,Sibbaldia tridentata,12
Halifax,1,Silene vulgaris,2
Halifax,1,Sinapis arvensis,2
Halifax,1,Sisymbrium altissimum,2
Halifax,1,Sisymbrium officinale,7
Halifax,1,Solanum dulcamara,55
Halifax,1,Solanum lycopersicum,1
Halifax,1,Solanum nigrum,1
Halifax,1,Solenostoma gracillimum,1
Halifax,1,Solidago canadensis,12
Halifax,1,Solidago flexicaulis,7
Halifax,1,Solidago juncea,1
Halifax,1,Solidago nemoralis,1
Halifax,1,Solidago puberula,5
Halifax,1,Solidago rugosa,27
Halifax,1,Solidago sempervirens,2
Halifax,1,Solidago uliginosa,2
Halifax,1,Sonchus arvensis,3
Halifax,1,Sonchus oleraceus,3
Halifax,1,Sorbaria sorbifolia,4
Halifax,1,Sorbus americana,8
Halifax,1,Sorbus aucuparia,4
Halifax,1,Sparganium americanum,4
Halifax,1,Sparganium angustifolium,1
Halifax,1,Spergularia marina,1
Halifax,1,Spergularia rubra,5
Halifax,1,Spermothamnion repens,1
Halifax,1,Sphagnum fimbriatum,1
Halifax,1,Sphagnum girgensohnii,1
Halifax,1,Sphagnum imbricatum,1
Halifax,1,Sphagnum macrophyllum,1
Halifax,1,Sphagnum palustre,1
Halifax,1,Sphagnum platyphyllum,1
Halifax,1,Sphagnum rubellum,1
Halifax,1,Sphagnum russowii,1
Halifax,1,Sphagnum subsecundum,3
Halifax,1,Spinulum annotinum,1
Halifax,1,Spiraea alba,13
Halifax,1,Spiraea japonica,12
Halifax,1,Spiraea tomentosa,2
Halifax,1,Spiranthes cernua,2
Halifax,1,Sporobolus alterniflorus,3
Halifax,1,Sporobolus michauxianus,2
Halifax,1,Stachys arvensis,2
Halifax,1,Stachys palustris,2
Halifax,1,Stellaria alsine,1
Halifax,1,Stellaria graminea,4
Halifax,1,Stellaria media,5
Halifax,1,Subularia aquatica,2
Halifax,1,Symphoricarpos albus,2
Halifax,1,Symphyotrichum chilense,8
Halifax,1,Symphyotrichum lateriflorum,29
Halifax,1,Symphyotrichum novae-angliae,1
Halifax,1,Symphyotrichum novi-belgii,13
Halifax,1,Symplocarpus foetidus,2
Halifax,1,Syringa vulgaris,6
Halifax,1,Syzygiella autumnalis,5
Halifax,1,Tanacetum vulgare,16
Halifax,1,Taraxacum officinale,46
Halifax,1,Taxus canadensis,2
Halifax,1,Thalictrum pubescens,6
Halifax,1,Thuja occidentalis,3
Halifax,1,Tilia americana,2
Halifax,1,Tilia cordata,2
Halifax,1,Toxicodendron radicans,2
Halifax,1,Tragopogon pratensis,1
Halifax,1,Triadenum fraseri,2
Halifax,1,Trifolium arvense,10
Halifax,1,Trifolium campestre,6
Halifax,1,Trifolium hybridum,1
Halifax,1,Trifolium pratense,67
Halifax,1,Trifolium repens,23
Halifax,1,Trillium undulatum,4
Halifax,1,Tritomaria exsectiformis,1
Halifax,1,Tropaeolum majus,1
Halifax,1,Tsuga canadensis,52
Halifax,1,Tussilago farfara,132
Halifax,1,Typha angustifolia,1
Halifax,1,Typha latifolia,15
Halifax,1,Ulmus glabra,2
Halifax,1,Ulota crispa,12
Halifax,1,Ulota phyllantha,1
Halifax,1,Ulva compressa,1
Halifax,1,Ulva intestinalis,2
Halifax,1,Ulva lactuca,8
Halifax,1,Ulva linza,2
Halifax,1,Urospora penicilliformis,3
Halifax,1,Utricularia macrorhiza,1
Halifax,1,Utricularia purpurea,1
Halifax,1,Vaccaria hispanica,1
Halifax,1,Vaccinium angustifolium,19
Halifax,1,Vaccinium macrocarpum,6
Halifax,1,Vaccinium myrtilloides,5
Halifax,1,Vaccinium oxycoccos,2
Halifax,1,Vaccinium vitis-idaea,21
Halifax,1,Verbascum nigrum,1
Halifax,1,Verbascum thapsus,20
Halifax,1,Veronica agrestis,1
Halifax,1,Veronica arvensis,1
Halifax,1,Veronica chamaedrys,1
Halifax,1,Veronica longifolia,1
Halifax,1,Veronica officinalis,9
Halifax,1,Veronica peregrina,1
Halifax,1,Veronica persica,1
Halifax,1,Veronica serpyllifolia,5
Halifax,1,Veronica spicata,1
Halifax,1,Vertebrata lanosa,2
Halifax,1,Viburnum lantanoides,13
Halifax,1,Viburnum nudum,16
Halifax,1,Viburnum opulus,1
Halifax,1,Vicia cracca,21
Halifax,1,Vicia sativa,2
Halifax,1,Vinca minor,4
Halifax,1,Vincetoxicum rossicum,1
Halifax,1,Viola arvensis,1
Halifax,1,Viola blanda,1
Halifax,1,Viola lanceolata,5
Halifax,1,Viola macloskeyi,1
