"","AccSpeciesID","Genus","Species","ObsNum","ObsGRNum","MeasNum","MeasGRNum","TraitNum","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"266765",389620,"Stylochaeton","grandis","2","2","2","","","","","","","","","",NA,NA,NA
"266766",389621,"Stylochaeton","kornasii","2","2","2","","","","","","","","","",NA,NA,NA
"266767",389622,"Stylochaeton","malaissei","2","2","2","","","","","","","","","",NA,NA,NA
"266768",389623,"Stylochaeton","milneanus","2","2","2","","","","","","","","","",NA,NA,NA
"266769",389624,"Stylochaeton","oligocarpus","2","2","2","","","","","","","","","",NA,NA,NA
"266770",389625,"Stylochaeton","pilosus","2","2","2","","","","","","","","","",NA,NA,NA
"266771",389626,"Stylochaeton","puberulus","2","2","2","","","","","","","","","",NA,NA,NA
"266772",389627,"Stylochaeton","salaamicus","2","2","2","","","","","","","","","",NA,NA,NA
"266773",389628,"Stylochaeton","shabaensis","2","2","2","","","","","","","","","",NA,NA,NA
"266774",389629,"Stylochaeton","tortispathum","2","2","2","","","","","","","","","",NA,NA,NA
"266775",389630,"Stylochiton","borumensis","1","1","1","","","","","","","","","",NA,NA,NA
"266776",389631,"Stylochiton","lancifolius","2","2","2","","","","","","","","","",NA,NA,NA
"266777",389632,"Stylochiton","salaamicus","1","1","1","","","","","","","","","",NA,NA,NA
"266778",389633,"Stylochiton","zenkeri","1","1","1","","","","","","","","","",NA,NA,NA
"266779",389634,"Stylocline","1","1","1","","","","","","","","","","",NA,NA,NA
"266780",389635,"Stylocline","sonorensis","4","4","3","","","","","","","","","",NA,NA,NA
"266781",389636,"Stylodon","1","1","1","","","","","","","","","","",NA,NA,NA
"266782",389637,"Stylogyne","araujoana","2","2","2","","","","","","","","","",NA,NA,NA
"266783",389638,"Stylogyne","atra","2","2","2","","","","","","","","","",NA,NA,NA
"266784",389639,"Stylogyne","bracteolata","7","7","3","","","","","","","","","",NA,NA,NA
"266785",389640,"Stylogyne","canaliculata","1","1","1","","","","","","","","","",NA,NA,NA
"266786",389641,"Stylogyne","carautae","2","2","2","","","","","","","","","",NA,NA,NA
"266787",389642,"Stylogyne","darienensis","1","1","1","","","","","","","","","",NA,NA,NA
"266788",389643,"Stylogyne","depauperata","1","1","1","","","","","","","","","",NA,NA,NA
"266789",389644,"Stylogyne","hayesii","2","2","2","","","","","","","","","",NA,NA,NA
"266790",389645,"Stylogyne","incognita","2","2","2","","","","","","","","","",NA,NA,NA
"266791",389646,"Stylogyne","lasseri","2","2","2","","","","","","","","","",NA,NA,NA
"266792",389647,"Stylogyne","leptantha","1","1","1","","","","","","","","","",NA,NA,NA
"266793",389648,"Stylogyne","lhotzkyana","2","2","2","","","","","","","","","",NA,NA,NA
"266794",389649,"Stylogyne","martiana","2","2","2","","","","","","","","","",NA,NA,NA
"266795",389650,"Stylogyne","mathewsii","2","2","2","","","","","","","","","",NA,NA,NA
"266796",389651,"Stylogyne","minutiflora","2","2","2","","","","","","","","","",NA,NA,NA
"266797",389652,"Stylogyne","orinocensis","1","1","1","","","","","","","","","",NA,NA,NA
"266798",389653,"Stylogyne","pauciflora","2","2","2","","","","","","","","","",NA,NA,NA
"266799",389654,"Stylogyne","racemiflora","2","2","2","","","","","","","","","",NA,NA,NA
"266800",389655,"Stylogyne","serpentina","15","15","2","","","","","","","","","",NA,NA,NA
"266801",389656,"Stylogyne","sordida","2","2","2","","","","","","","","","",NA,NA,NA
"266802",389657,"Stylomecon","1","1","1","","","","","","","","","","",NA,NA,NA
"266803",389658,"Stylophorum","1","1","1","","","","","","","","","","",NA,NA,NA
"266804",389659,"Stylophorum","lasiocarpum","2","2","2","","","","","","","","","",NA,NA,NA
"266805",389660,"Stylophyllum","albidum","1","1","1","","","","","","","","","",NA,NA,NA
"266806",389661,"Stylophyllum","edule","1","1","1","","","","","","","","","",NA,NA,NA
"266807",389662,"Stylophyllum","hassei","1","1","1","","","","","","","","","",NA,NA,NA
"266808",389663,"Stylophyllum","orcuttii","1","1","1","","","","","","","","","",NA,NA,NA
"266809",389664,"Stylophyllum","parishii","1","1","1","","","","","","","","","",NA,NA,NA
"266810",389665,"Stylophyllum","traskiae","1","1","1","","","","","","","","","",NA,NA,NA
"266811",389666,"Stylophyllum","virens","1","1","1","","","","","","","","","",NA,NA,NA
"266812",389667,"Stylosanthes","bahiensis","1","3","1","","","","","","","","","",NA,NA,NA
"266813",389668,"Stylosanthes","figueroae","1","3","1","","","","","","","","","",NA,NA,NA
"266814",389669,"Stylosanthes","hispida","2","2","2","","","","","","","","","",NA,NA,NA
"266815",389670,"Stylosanthes","macrocarpa","1","3","1","","","","","","","","","",NA,NA,NA
"266816",389671,"Stylosanthes","macrosoma","3","5","3","","","","","","","","","",NA,NA,NA
"266817",389672,"Stylosanthes","maracajuensis","2","2","2","","","","","","","","","",NA,NA,NA
"266818",389673,"Stylosanthes","mexicana","3","5","3","","","","","","","","","",NA,NA,NA
"266819",389674,"Stylosanthes","parvifolia","6","6","1","","","","","","","","","",NA,NA,NA
"266820",389675,"Stylosanthes","recta","1","1","1","","","","","","","","","",NA,NA,NA
"266821",389676,"Stylosanthes","rostrata","2","2","2","","","","","","","","","",NA,NA,NA
"266822",389677,"Stylosanthes","seabrana","2","2","2","","","","","","","","","",NA,NA,NA
"266823",389678,"Stylosanthes","sericeiceps","1","1","1","","","","","","","","","",NA,NA,NA
"266824",389679,"Stylosanthes","suffruticosa","1","3","1","","","","","","","","","",NA,NA,NA
"266825",389680,"Stylosanthes","tuberculata","3","5","3","","","","","","","","","",NA,NA,NA
"266826",389681,"Stylosanthes","vallsii","2","2","2","","","","","","","","","",NA,NA,NA
"266827",389682,"Stylotrichium","glomeratum","2","2","2","","","","","","","","","",NA,NA,NA
"266828",389683,"Stypandra","jamesii","2","2","2","","","","","","","","","",NA,NA,NA
"266829",389684,"Styphelia","1","1","1","","","","","","","","","","",NA,NA,NA
"266830",389685,"Styphelia","albicans","1","2","2","","","","","","","","","",NA,NA,NA
"266831",389686,"Styphelia","celebica","1","1","1","","","","","","","","","",NA,NA,NA
"266832",389687,"Styphelia","douglasii","1","1","1","","","","","","","","","",NA,NA,NA
"266833",389688,"Styphelia","exarrhena","1","1","1","","","","","","","","","",NA,NA,NA
"266834",389689,"Styphelia","hainesii","1","1","1","","","","","","","","","",NA,NA,NA
"266835",389690,"Styphelia","intertexta","1","1","1","","","","","","","","","",NA,NA,NA
"266836",389691,"Styphelia","leucopogon","2","2","1","","","","","","","","","",NA,NA,NA
"266837",389692,"Styphelia","melaleucoides","1","1","1","","","","","","","","","",NA,NA,NA
"266838",389693,"Styphelia","perileuca","1","1","1","","","","","","","","","",NA,NA,NA
"266839",389694,"Styphelia","robusta","1","1","1","","","","","","","","","",NA,NA,NA
"266840",389695,"Styphelia","tenuiflora","1","1","1","","","","","","","","","",NA,NA,NA
"266841",389696,"Styphnolobium","2","11","2","","","","","","","","","","",NA,NA,NA
"266842",389698,"Styrax","annamensis","1","1","1","","","","","","","","","",NA,NA,NA
"266843",389699,"Styrax","apricus","1","1","1","","","","","","","","","",NA,NA,NA
"266844",389700,"Styrax","argentum","1","1","1","","","","","","","","","",NA,NA,NA
"266845",389701,"Styrax","bashanensis","1","1","1","","","","","","","","","",NA,NA,NA
"266846",389702,"Styrax","betongensis","1","1","1","","","","","","","","","",NA,NA,NA
"266847",389703,"Styrax","bicolor","2","2","2","","","","","","","","","",NA,NA,NA
"266848",389704,"Styrax","buchananii","1","1","1","","","","","","","","","",NA,NA,NA
"266849",389705,"Styrax","casearifolius","1","1","1","","","","","","","","","",NA,NA,NA
"266850",389706,"Styrax","chrysocalyx","1","1","1","","","","","","","","","",NA,NA,NA
"266851",389707,"Styrax","duidae","1","1","1","","","","","","","","","",NA,NA,NA
"266852",389708,"Styrax","fraserensis","1","1","1","","","","","","","","","",NA,NA,NA
"266853",389709,"Styrax","glabrum","2","2","1","","","","","","","","","",NA,NA,NA
"266854",389710,"Styrax","guaiquinimae","1","1","1","","","","","","","","","",NA,NA,NA
"266855",389711,"Styrax","hookeri","1","1","1","","","","","","","","","",NA,NA,NA
"266856",389712,"Styrax","lanceolatus","1","1","1","","","","","","","","","",NA,NA,NA
"266857",389713,"Styrax","lancifolius","3","3","2","","","","","","","","","",NA,NA,NA
"266858",389714,"Styrax","lasiocalyx","2","2","2","","","","","","","","","",NA,NA,NA
"266859",389715,"Styrax","litseoides","1","1","1","","","","","","","","","",NA,NA,NA
"266860",389716,"Styrax","macrocalyx","2","2","2","","","","","","","","","",NA,NA,NA
"266861",389717,"Styrax","macrophyllus","4","4","3","","","","","","","","","",NA,NA,NA
"266862",389718,"Styrax","microphyllus","1","1","1","","","","","","","","","",NA,NA,NA
"266863",389719,"Styrax","neblinae","1","1","1","","","","","","","","","",NA,NA,NA
"266864",389720,"Styrax","obtusifolius","1","1","1","","","","","","","","","",NA,NA,NA
"266865",389721,"Styrax","ochraceus","2","2","2","","","","","","","","","",NA,NA,NA
"266866",389722,"Styrax","officinalis","var.","californicus","3","4","3","","","","","","","",NA,NA,NA
"266867",389723,"Styrax","omuk","3","3","2","","","","","","","","","",NA,NA,NA
"266868",389724,"Styrax","panamensis","1","1","1","","","","","","","","","",NA,NA,NA
"266869",389725,"Styrax","pefrit","5","5","3","","","","","","","","","",NA,NA,NA
"266870",389726,"Styrax","platanifolius","subsp.","stellatus","1","1","1","","","","","","","",NA,NA,NA
"266871",389727,"Styrax","platanifolius","subsp.","youngiae","2","2","1","","","","","","","",NA,NA,NA
"266872",389728,"Styrax","portoricensis","4","4","3","","","","","","","","","",NA,NA,NA
"266873",389729,"Styrax","pulverulentus","1","1","1","","","","","","","","","",NA,NA,NA
"266874",389730,"Styrax","rigidifolius","4","4","3","","","","","","","","","",NA,NA,NA
"266875",389731,"Styrax","schultzei","2","2","2","","","","","","","","","",NA,NA,NA
"266876",389732,"Styrax","siamensis","1","1","1","","","","","","","","","",NA,NA,NA
"266877",389733,"Styrax","sipapoanus","1","1","1","","","","","","","","","",NA,NA,NA
"266878",389734,"Styrax","tomentosus","11","11","3","","","","","","","","","",NA,NA,NA
"266879",389735,"Styrax","virgatus","1","1","1","","","","","","","","","",NA,NA,NA
"266880",389736,"Styrax","yutajensis","1","1","1","","","","","","","","","",NA,NA,NA
"266881",389737,"Styrophyton","caudatum","2","2","2","","","","","","","","","",NA,NA,NA
"266882",389738,"Suaeda","braun-blanquetii","1","5","5","","","","","","","","","",NA,NA,NA
"266883",389739,"Suaeda","densiflora","2","2","2","","","","","","","","","",NA,NA,NA
"266884",389740,"Suaeda","kossinskyi","1","7","6","","","","","","","","","",NA,NA,NA
"266885",389741,"Suaeda","micromeris","1","1","1","","","","","","","","","",NA,NA,NA
"266886",389742,"Suaeda","multiflora","2","2","2","","","","","","","","","",NA,NA,NA
"266887",389743,"Suaeda","nesophila","2","2","2","","","","","","","","","",NA,NA,NA
"266888",389744,"Suaeda","neuquenensis","2","2","2","","","","","","","","","",NA,NA,NA
"266889",389745,"Suaeda","przewalskii","1","5","5","","","","","","","","","",NA,NA,NA
"266890",389746,"Suaeda","ramosissima","1","1","1","","","","","","","","","",NA,NA,NA
"266891",389747,"Suaeda","spicata","2","2","2","","","","","","","","","",NA,NA,NA
"266892",389748,"Suaeda","stellatiflora","1","5","5","","","","","","","","","",NA,NA,NA
"266893",389749,"Suaeda","suffrutescens","var.","detonsa","2","2","1","","","","","","","",NA,NA,NA
"266894",389750,"Suaeda","suffrutescens","var.","suffrutescens","1","1","1","","","","","","","",NA,NA,NA
"266895",389751,"Suberanthus","brachycarpus","1","1","1","","","","","","","","","",NA,NA,NA
"266896",389752,"Suberanthus","hincheanus","1","1","1","","","","","","","","","",NA,NA,NA
"266897",389753,"Suberanthus","pungens","1","1","1","","","","","","","","","",NA,NA,NA
"266898",389754,"Subpolar","Ural","mauntains","1","","","","","","","","","","",NA,NA,NA
"266899",389755,"Subularia","1","1","1","","","","","","","","","","",NA,NA,NA
"266900",389756,"Subularia","aquatica","subsp.","americana","1","1","1","","","","","","","",NA,NA,NA
"266901",389757,"Subularia","monticola","1","1","1","","","","","","","","","",NA,NA,NA
"266902",389758,"Succisa","1","1","1","","","","","","","","","","",NA,NA,NA
"266903",389759,"Succisa","pinnatifida","1","1","1","","","","","","","","","",NA,NA,NA
"266904",389760,"Succisa","trichotocephala","1","1","1","","","","","","","","","",NA,NA,NA
"266905",389761,"Succisella","1","1","1","","","","","","","","","","",NA,NA,NA
"266906",389762,"Succisella","andreae-molinae","1","1","1","","","","","","","","","",NA,NA,NA
"266907",389763,"Succisella","carvalhoana","1","1","1","","","","","","","","","",NA,NA,NA
"266908",389764,"Succisella","microcephala","1","1","1","","","","","","","","","",NA,NA,NA
"266909",389765,"Suckleya","1","1","1","","","","","","","","","","",NA,NA,NA
"266910",389766,"Sucrea","sampaiana","2","2","2","","","","","","","","","",NA,NA,NA
"266911",389767,"Sudamerlycaste","andreettae","2","2","2","","","","","","","","","",NA,NA,NA
"266912",389768,"Sudamerlycaste","angustitepala","2","2","2","","","","","","","","","",NA,NA,NA
"266913",389769,"Sudamerlycaste","ariasii","2","2","2","","","","","","","","","",NA,NA,NA
"266914",389770,"Sudamerlycaste","castanea","2","2","2","","","","","","","","","",NA,NA,NA
"266915",389771,"Sudamerlycaste","ciliata","8","8","3","","","","","","","","","",NA,NA,NA
"266916",389772,"Sudamerlycaste","cobbiana","2","2","2","","","","","","","","","",NA,NA,NA
"266917",389773,"Sudamerlycaste","costata","2","2","2","","","","","","","","","",NA,NA,NA
"266918",389774,"Sudamerlycaste","fimbriata","3","3","3","","","","","","","","","",NA,NA,NA
"266919",389775,"Sudamerlycaste","fulvescens","2","2","2","","","","","","","","","",NA,NA,NA
"266920",389776,"Sudamerlycaste","grandis","2","2","2","","","","","","","","","",NA,NA,NA
"266921",389777,"Sudamerlycaste","heynderycxii","2","2","2","","","","","","","","","",NA,NA,NA
"266922",389778,"Sudamerlycaste","hirtzii","2","2","2","","","","","","","","","",NA,NA,NA
"266923",389779,"Sudamerlycaste","jamesiorum","2","2","2","","","","","","","","","",NA,NA,NA
"266924",389780,"Sudamerlycaste","jimenezii","2","2","2","","","","","","","","","",NA,NA,NA
"266925",389781,"Sudamerlycaste","laciniata","2","2","2","","","","","","","","","",NA,NA,NA
"266926",389782,"Sudamerlycaste","lanipes","2","2","2","","","","","","","","","",NA,NA,NA
"266927",389783,"Sudamerlycaste","lata","2","2","2","","","","","","","","","",NA,NA,NA
"266928",389784,"Sudamerlycaste","linguella","2","2","2","","","","","","","","","",NA,NA,NA
"266929",389785,"Sudamerlycaste","lionetii","2","2","2","","","","","","","","","",NA,NA,NA
"266930",389786,"Sudamerlycaste","locusta","2","2","2","","","","","","","","","",NA,NA,NA
"266931",389787,"Sudamerlycaste","maxibractea","2","2","2","","","","","","","","","",NA,NA,NA
"266932",389788,"Sudamerlycaste","nana","2","2","2","","","","","","","","","",NA,NA,NA
"266933",389789,"Sudamerlycaste","peruviana","2","2","2","","","","","","","","","",NA,NA,NA
"266934",389790,"Sudamerlycaste","priscilae","2","2","2","","","","","","","","","",NA,NA,NA
"266935",389791,"Sudamerlycaste","reichenbachii","2","2","2","","","","","","","","","",NA,NA,NA
"266936",389792,"Sudamerlycaste","rikii","2","2","2","","","","","","","","","",NA,NA,NA
"266937",389793,"Sudamerlycaste","rossyi","2","2","2","","","","","","","","","",NA,NA,NA
"266938",389794,"Sudamerlycaste","uribei","2","2","2","","","","","","","","","",NA,NA,NA
"266939",389795,"Suddia","sagittifolia","1","1","1","","","","","","","","","",NA,NA,NA
"266940",389796,"Suessenguthia","barthleniana","2","2","2","","","","","","","","","",NA,NA,NA
"266941",389797,"Suessenguthia","cuscoensis","2","2","2","","","","","","","","","",NA,NA,NA
"266942",389798,"Suessenguthia","koessleri","2","2","2","","","","","","","","","",NA,NA,NA
"266943",389799,"Suessenguthia","multisetosa","12","12","3","","","","","","","","","",NA,NA,NA
"266944",389800,"Suessenguthia","trochilophila","8","8","3","","","","","","","","","",NA,NA,NA
"266945",389801,"Suessenguthia","wenzelii","1","1","1","","","","","","","","","",NA,NA,NA
"266946",389802,"Suksdorfia","1","1","1","","","","","","","","","","",NA,NA,NA
"266947",389803,"Sulcaria","badia","1","1","1","","","","","","","","","",NA,NA,NA
"266948",389804,"Sulcaria","isidiifera","1","1","1","","","","","","","","","",NA,NA,NA
"266949",389805,"Sulcorebutia","arenacea","2","2","2","","","","","","","","","",NA,NA,NA
"266950",389806,"Sulcorebutia","azurduyensis","2","2","2","","","","","","","","","",NA,NA,NA
"266951",389807,"Sulcorebutia","breviflora","2","2","2","","","","","","","","","",NA,NA,NA
"266952",389808,"Sulcorebutia","camargoensis","2","2","2","","","","","","","","","",NA,NA,NA
"266953",389809,"Sulcorebutia","canigueralii","2","2","2","","","","","","","","","",NA,NA,NA
"266954",389810,"Sulcorebutia","cardenasiana","2","2","2","","","","","","","","","",NA,NA,NA
"266955",389811,"Sulcorebutia","crispata","2","2","2","","","","","","","","","",NA,NA,NA
"266956",389812,"Sulcorebutia","cylindrica","2","2","2","","","","","","","","","",NA,NA,NA
"266957",389813,"Sulcorebutia","dorana","2","2","2","","","","","","","","","",NA,NA,NA
"266958",389814,"Sulcorebutia","insperata","2","2","2","","","","","","","","","",NA,NA,NA
"266959",389815,"Sulcorebutia","juckeri","2","2","2","","","","","","","","","",NA,NA,NA
"266960",389816,"Sulcorebutia","langeri","2","2","2","","","","","","","","","",NA,NA,NA
"266961",389817,"Sulcorebutia","mentosa","2","2","2","","","","","","","","","",NA,NA,NA
"266962",389818,"Sulcorebutia","steinbachii","2","2","2","","","","","","","","","",NA,NA,NA
"266963",389819,"Sulcorebutia","tarijensis","2","2","2","","","","","","","","","",NA,NA,NA
"266964",389820,"Sulcorebutia","tiraquensis","2","2","2","","","","","","","","","",NA,NA,NA
"266965",389821,"Sulla","1","8","1","","","","","","","","","","",NA,NA,NA
"266966",389822,"Sulla","capitata","1","3","1","","","","","","","","","",NA,NA,NA
"266967",389823,"Sulla","coronaria","3","5","3","","","","","","","","","",NA,NA,NA
"266968",389824,"Sulla","flexuosa","1","3","1","","","","","","","","","",NA,NA,NA
"266969",389825,"Sulla","glomerata","3","5","3","","","","","","","","","",NA,NA,NA
"266970",389826,"Sullivantia","1","1","1","","","","","","","","","","",NA,NA,NA
"266971",389827,"Sullivantia","hapemanii","var.","purpusii","2","2","1","","","","","","","",NA,NA,NA
"266972",389828,"Sullivantia","ohionis","1","1","1","","","","","","","","","",NA,NA,NA
"266973",389829,"Sullivantia","renifolia","1","1","1","","","","","","","","","",NA,NA,NA
"266974",389830,"Sumatroscirpus","junghuhnii","1","1","1","","","","","","","","","",NA,NA,NA
"266975",389831,"Summerhayesia","laurentii","2","2","2","","","","","","","","","",NA,NA,NA
"266976",389832,"Sunaptea","badiifolia","2","2","2","","","","","","","","","",NA,NA,NA
"266977",389833,"Sunaptea","brevipes","2","2","2","","","","","","","","","",NA,NA,NA
"266978",389834,"Sunaptea","brunigii","3","1","5","3","5","","","","","","","",NA,NA,NA
"266979",389835,"Sunaptea","compressa","1","1","1","","","","","","","","","",NA,NA,NA
"266980",389836,"Sunaptea","congesta","1","1","1","","","","","","","","","",NA,NA,NA
"266981",389837,"Sunaptea","maritima","1","1","1","","","","","","","","","",NA,NA,NA
"266982",389838,"Sunaptea","rynchocarpa","1","1","1","","","","","","","","","",NA,NA,NA
"266983",389839,"Suregada","bracteata","1","1","1","","","","","","","","","",NA,NA,NA
"266984",389840,"Suregada","calcicola","1","1","1","","","","","","","","","",NA,NA,NA
"266985",389841,"Suregada","celastroides","1","1","1","","","","","","","","","",NA,NA,NA
"266986",389842,"Suregada","croizatiana","1","1","1","","","","","","","","","",NA,NA,NA
"266987",389843,"Suregada","decidua","2","2","2","","","","","","","","","",NA,NA,NA
"266988",389844,"Suregada","eucleoides","1","1","1","","","","","","","","","",NA,NA,NA
"266989",389845,"Suregada","gaultheriifolia","1","1","1","","","","","","","","","",NA,NA,NA
"266990",389846,"Suregada","gossweileri","1","1","1","","","","","","","","","",NA,NA,NA
"266991",389847,"Suregada","grandiflora","1","1","1","","","","","","","","","",NA,NA,NA
"266992",389848,"Suregada","humbertii","1","1","1","","","","","","","","","",NA,NA,NA
"266993",389849,"Suregada","ivorensis","1","1","1","","","","","","","","","",NA,NA,NA
"266994",389850,"Suregada","laurina","1","1","1","","","","","","","","","",NA,NA,NA
"266995",389851,"Suregada","lithoxyla","1","1","1","","","","","","","","","",NA,NA,NA
"266996",389852,"Suregada","nigricaulis","1","1","1","","","","","","","","","",NA,NA,NA
"266997",389853,"Suregada","occidentalis","1","1","1","","","","","","","","","",NA,NA,NA
"266998",389854,"Suregada","perrieri","1","1","1","","","","","","","","","",NA,NA,NA
"266999",389855,"Suriana","1","1","1","","","","","","","","","","",NA,NA,NA
"267000",389856,"Surreya","diandra","1","1","1","","","","","","","","","",NA,NA,NA
"267001",389857,"Sutera","cooperi","2","2","2","","","","","","","","","",NA,NA,NA
"267002",389858,"Sutera","griquensis","2","2","2","","","","","","","","","",NA,NA,NA
"267003",389859,"Sutherlandia","humilis","1","1","1","","","","","","","","","",NA,NA,NA
"267004",389860,"Sutherlandia","montana","3","5","3","","","","","","","","","",NA,NA,NA
"267005",389861,"Sutherlandia","tomentosa","2","2","2","","","","","","","","","",NA,NA,NA
"267006",389862,"Sutrina","bicolor","2","2","2","","","","","","","","","",NA,NA,NA
"267007",389863,"Sutrina","garayi","2","2","2","","","","","","","","","",NA,NA,NA
"267008",389864,"Suzukia","luchuensis","2","2","2","","","","","","","","","",NA,NA,NA
"267009",389865,"Suzukia","shikikunensis","2","2","2","","","","","","","","","",NA,NA,NA
"267010",389866,"Svenkoeltzia","congestiflora","1","1","1","","","","","","","","","",NA,NA,NA
"267011",389867,"Svenkoeltzia","luzmariana","1","1","1","","","","","","","","","",NA,NA,NA
"267012",389868,"Svenkoeltzia","patriciae","1","1","1","","","","","","","","","",NA,NA,NA
"267013",389869,"Swainsona","1","11","1","","","","","","","","","","",NA,NA,NA
"267014",389870,"Swainsona","beasleyana","1","1","1","","","","","","","","","",NA,NA,NA
"267015",389871,"Swainsona","bracteata","1","1","1","","","","","","","","","",NA,NA,NA
"267016",389872,"Swainsona","cadellii","1","1","1","","","","","","","","","",NA,NA,NA
"267017",389873,"Swainsona","calcicola","2","4","2","","","","","","","","","",NA,NA,NA
"267018",389874,"Swainsona","campestris","1","1","1","","","","","","","","","",NA,NA,NA
"267019",389875,"Swainsona","complanata","2","2","2","","","","","","","","","",NA,NA,NA
"267020",389876,"Swainsona","cornuta","1","1","1","","","","","","","","","",NA,NA,NA
"267021",389877,"Swainsona","cyclocarpa","1","1","1","","","","","","","","","",NA,NA,NA
"267022",389878,"Swainsona","decurrens","2","2","2","","","","","","","","","",NA,NA,NA
"267023",389879,"Swainsona","disjuncta","1","1","1","","","","","","","","","",NA,NA,NA
"267024",389880,"Swainsona","ecallosa","2","2","2","","","","","","","","","",NA,NA,NA
"267025",389881,"Swainsona","elegans","2","2","2","","","","","","","","","",NA,NA,NA
"267026",389882,"Swainsona","elegantoides","2","2","2","","","","","","","","","",NA,NA,NA
"267027",389883,"Swainsona","extrajacens","2","2","2","","","","","","","","","",NA,NA,NA
"267028",389884,"Swainsona","fissimontana","2","4","2","","","","","","","","","",NA,NA,NA
"267029",389885,"Swainsona","flavicarinata","2","4","2","","","","","","","","","",NA,NA,NA
"267030",389886,"Swainsona","forrestii","3","5","3","","","","","","","","","",NA,NA,NA
"267031",389887,"Swainsona","fraseri","1","1","1","","","","","","","","","",NA,NA,NA
"267032",389888,"Swainsona","gracilis","1","1","1","","","","","","","","","",NA,NA,NA
"267033",389889,"Swainsona","greyana","1","3","1","","","","","","","","","",NA,NA,NA
"267034",389890,"Swainsona","halophila","2","2","2","","","","","","","","","",NA,NA,NA
"267035",389891,"Swainsona","incei","2","4","2","","","","","","","","","",NA,NA,NA
"267036",389892,"Swainsona","kingii","3","5","3","","","","","","","","","",NA,NA,NA
"267037",389893,"Swainsona","laciniata","1","1","1","","","","","","","","","",NA,NA,NA
"267038",389894,"Swainsona","leeana","3","5","3","","","","","","","","","",NA,NA,NA
"267039",389895,"Swainsona","longicarinata","1","1","1","","","","","","","","","",NA,NA,NA
"267040",389896,"Swainsona","longipilosa","2","2","2","","","","","","","","","",NA,NA,NA
"267041",389897,"Swainsona","luteola","1","1","1","","","","","","","","","",NA,NA,NA
"267042",389898,"Swainsona","monticola","1","1","1","","","","","","","","","",NA,NA,NA
"267043",389899,"Swainsona","novae","1","3","1","","","","","","","","","",NA,NA,NA
"267044",389900,"Swainsona","occidentalis","1","3","1","","","","","","","","","",NA,NA,NA
"267045",389901,"Swainsona","oliveri","1","1","1","","","","","","","","","",NA,NA,NA
"267046",389902,"Swainsona","paradoxa","1","1","1","","","","","","","","","",NA,NA,NA
"267047",389903,"Swainsona","parviflora","1","1","1","","","","","","","","","",NA,NA,NA
"267048",389904,"Swainsona","paucifoliolata","2","2","2","","","","","","","","","",NA,NA,NA
"267049",389905,"Swainsona","pedunculata","2","2","2","","","","","","","","","",NA,NA,NA
"267050",389906,"Swainsona","perlonga","1","1","1","","","","","","","","","",NA,NA,NA
"267051",389907,"Swainsona","purpurea","1","1","1","","","","","","","","","",NA,NA,NA
"267052",389908,"Swainsona","reticulata","1","1","1","","","","","","","","","",NA,NA,NA
"267053",389909,"Swainsona","rigida","1","3","1","","","","","","","","","",NA,NA,NA
"267054",389910,"Swainsona","rostellata","1","1","1","","","","","","","","","",NA,NA,NA
"267055",389911,"Swainsona","rotunda","1","1","1","","","","","","","","","",NA,NA,NA
"267056",389912,"Swainsona","sericea","1","1","1","","","","","","","","","",NA,NA,NA
"267057",389913,"Swainsona","similis","1","1","1","","","","","","","","","",NA,NA,NA
"267058",389914,"Swainsona","stenodonta","2","2","2","","","","","","","","","",NA,NA,NA
"267059",389915,"Swainsona","tanamiensis","2","2","2","","","","","","","","","",NA,NA,NA
"267060",389916,"Swainsona","tenuis","1","1","1","","","","","","","","","",NA,NA,NA
"267061",389917,"Swainsona","unifoliolata","1","1","1","","","","","","","","","",NA,NA,NA
"267062",389918,"Swainsona","villosa","1","1","1","","","","","","","","","",NA,NA,NA
"267063",389919,"Swainsona","viridis","1","1","1","","","","","","","","","",NA,NA,NA
"267064",389920,"Swallenia","1","1","1","","","","","","","","","","",NA,NA,NA
"267065",389921,"Swartzia","aff.sumorum","1","1","1","","","","","","","","","",NA,NA,NA
"267066",389922,"Swartzia","alagoensis","2","2","2","","","","","","","","","",NA,NA,NA
"267067",389923,"Swartzia","alato-sericea","2","2","2","","","","","","","","","",NA,NA,NA
"267068",389924,"Swartzia","alternifoliolata","2","2","2","","","","","","","","","",NA,NA,NA
"267069",389925,"Swartzia","amazonica","2","2","2","","","","","","","","","",NA,NA,NA
"267070",389926,"Swartzia","anomala","2","2","2","","","","","","","","","",NA,NA,NA
"267071",389927,"Swartzia","apiculata","1","1","1","","","","","","","","","",NA,NA,NA
"267072",389928,"Swartzia","arenarium","7","7","1","","","","","","","","","",NA,NA,NA
"267073",389929,"Swartzia","arenophila","2","2","2","","","","","","","","","",NA,NA,NA
"267074",389930,"Swartzia","arumateuana","2","2","2","","","","","","","","","",NA,NA,NA
"267075",389931,"Swartzia","auriculata","26","28","3","","","","","","","","","",NA,NA,NA
"267076",389932,"Swartzia","aymardii","1","1","1","","","","","","","","","",NA,NA,NA
"267077",389933,"Swartzia","barnebyana","1","1","1","","","","","","","","","",NA,NA,NA
"267078",389934,"Swartzia","cabrerae","2","2","2","","","","","","","","","",NA,NA,NA
"267079",389935,"Swartzia","capixabensis","2","2","2","","","","","","","","","",NA,NA,NA
